tri_id,foot_cx_m,foot_cy_m,foot_area_m2,path_len_m,alpha_dot_disp,att,Ponplane_W,I_Wm2
68,0.002217568263356785,0.0008039647257501182,4.573338762429571e-08,0.001444265516133337,0.2058005319834917,0.6625885537828308,0.0002958686339147316,6469.423090747652
69,0.002055028230857597,0.0006674389463876693,2.28666938121478e-08,0.00142212084404067,0.2026450282022536,0.6667833780174005,0.0001488708837820633,6510.380774984465
70,0.002119383228949826,0.0008786154368227934,4.57258189988276e-08,0.00143694543089353,0.2047574568566,0.6639722558658595,0.0002964926624347925,6484.141102915938
71,0.001973821364823,0.0007242038823306639,2.286290949941385e-08,0.001416080714318471,0.201784340263518,0.6679321512914556,0.0001491304644980611,6522.812177596402
72,0.002013189102118293,0.0009413673438777356,4.571764635172916e-08,0.001429027052427034,0.2036291279706462,0.6654723059306245,0.0002971691625635758,6500.097583268001
73,0.001886569233032544,0.0007711616493187582,2.285882317586463e-08,0.001409590572397668,0.200859527862323,0.6691687184048631,0.0001494099047322679,6536.202829987396
74,0.001900425726358381,0.0009913739382366876,4.57089799838203e-08,0.001420617532637274,0.2024308139299703,0.6670691082527096,0.0002978892997771235,6517.08482408857
75,0.001794454691606104,0.00080767902481736,2.28544899919102e-08,0.001402738240175257,0.1998831051748495,0.6704767782452621,0.0001497055218997181,6550.376838542858
76,0.001782621198004003,0.001027961878939203,4.569993690765639e-08,0.001411830654488077,0.2011787282314846,0.6687416569336542,0.0002986436031130202,6534.879987175355
77,0.00169872585933818,0.0008332646005692673,2.28499684538282e-08,0.001395616428482567,0.1988682830256967,0.671838989549947,0.0001500133979024071,6565.14682746857
78,0.001661371030590507,0.001050639941867689,4.569063927513289e-08,0.001402785290118328,0.1998898095538093,0.6704677880447258,0.000299422078718562,6553.247743275115
79,0.001600679108048493,0.0008475752975069575,2.284531963756645e-08,0.001388321480911127,0.19782878988942,0.6732371864991139,0.0001503294277865843,6580.316238578042
80,0.001538316448144961,0.001059105470811126,4.568121273317999e-08,0.001393603790881693,0.1985814923460759,0.672224454407925,0.0003002143336449645,6571.943161809001
81,0.001501641433948188,0.0008504208480085647,2.284060636659008e-08,0.001380952069127413,0.1967786859794811,0.6746526103246542,0.0001506493720381261,6595.681814230962
82,0.001415122107992455,0.001053248253538127,4.56717847293693e-08,0.001384410331214892,0.1972714708375312,0.6739880206965314,0.0003010097088501263,6590.714828285692
83,0.001402952453694823,0.0008417661933358081,2.283589236468473e-08,0.001373607857418285,0.1957321729527268,0.6760661545915876,0.0001509689119895111,6611.036239730297
84,0.001293453558823036,0.001033151782128245,4.566248279008041e-08,0.0013753292288154,0.1959774596713547,0.6757345758328328,0.000301797420052376,6609.308158730641
85,0.001305946271799018,0.0008217317732822923,2.283124139504023e-08,0.001366388154586859,0.1947034018113675,0.6774586213289211,0.0001512837077023327,6626.170915752173
86,0.001174954740537947,0.0009990918929137387,4.565343279442076e-08,0.001366483263878144,0.194716954404389,0.6774402589358126,0.0003025667047480921,6627.468872068439
87,0.001211933465524226,0.0007905917140540817,2.282671639721033e-08,0.001359390571448033,0.1937062816028804,0.6788109847130672,0.0001515894575811594,6640.878825641576
88,0.001061225828927003,0.0009515328168829578,4.564475726731537e-08,0.00135799202009979,0.1935069951086394,0.6790815943611243,0.000303306973382747,6644.946573085068
89,0.001122183429516195,0.0007487699487813412,2.282237863365771e-08,0.001352709702054483,0.1927542915013823,0.6801046585634248,0.0001518819588730324,6654.957456934035
90,0.0009538017207245433,0.0008911207058058213,4.563657371509114e-08,0.001349970269812025,0.1923639362609349,0.680635830717325,0.0003040079623649877,6661.498390806189
91,0.001037907315289002,0.0006968343324374551,2.28182868575456e-08,0.0013464358464214,0.1918602988023649,0.6813217635207716,0.0001521571681177711,6668.211731568073
92,0.0008541314433043581,0.0008186747322271276,4.56289930264645e-08,0.001342526424959494,0.1913032260151169,0.6820812781747845,0.0003046598863544977,6676.89261031461
93,0.0009602417905967215,0.0006354888389798089,2.28144965132322e-08,0.001340653791918871,0.1910363852772711,0.6824453894689467,0.0001524112605429714,6680.456895227744
94,0.0007635587585002896,0.0007351758924561883,4.56221179610905e-08,0.001335761074705037,0.1903391978181818,0.6833976379444574,0.000305253587053635,6690.912230641617
95,0.0008902338308829479,0.0005655639529297776,2.281105898054525e-08,0.001335441669674751,0.1902936842166889,0.6834598485513523,0.0001526406873492815,6691.521313388535
96,0.0006833042121020229,0.0006417536704396466,4.561604174675176e-08,0.00132976562923967,0.1894848771600616,0.6845663175268547,0.0003057806756056885,6703.358377811523
97,0.0008288267396932561,0.0004880053901300728,2.28080208733759e-08,0.001330869901291076,0.1896422303427661,0.6843509140453855,0.0001528422298106707,6701.249120176203
98,0.0006144488598162625,0.0005396707466735828,4.561084680487377e-08,0.001324621087915528,0.1887518060387985,0.685570725245163,0.0003062336656620616,6714.05350074182
99,0.0007768475774395485,0.000403861302852777,2.28054234024369e-08,0.00132700024993914,0.1890908245950578,0.685106040404777,0.0001530130491243985,6709.50266628455
100,0.0005579198772494469,0.0004303059598792329,4.560660362233562e-08,0.001320396948127719,0.1881498874817273,0.6863965377006921,0.0003066060942356421,6722.844278750088
101,0.0007349961585059343,0.0003142681426219934,2.280330181116783e-08,0.001323884988479851,0.1886469155918847,0.6857145599710482,0.000153150730988181,6716.164714058033
102,0.0005144782361060646,0.0003151357498710589,4.560336978558596e-08,0.001317150269469438,0.1876872521923112,0.6870319341339199,0.0003068926276132786,6729.604173029323
103,0.0007038357556651372,0.0002204353699393617,2.280168489279298e-08,0.001321566195676635,0.1883164993442302,0.6861678521934027,0.0001532533239585525,6721.140331475764
104,0.0004847086016438712,0.0001957143277651177,4.560118919080051e-08,0.001314924905599205,0.187370149095109,0.6874677922396475,0.0003070891498556823,6734.235560629498
105,0.0006837856284086733,0.0001236292134724349,2.280059459540025e-08,0.001320075189849081,0.1881040385542502,0.6864594816767169,0.0001533193707531465,6724.358442129263
106,0.0004690115778098002,7.365283432438304e-05,4.560009144137286e-08,0.001313750914017392,0.1872028612319142,0.6876978407577846,0.0003071928317633105,6736.671398088364
107,0.0006751154683458234,2.515569212435004e-05,2.280004572068642e-08,0.001319432107479399,0.1880124025688238,0.6865853019881505,0.0001533479317983595,6725.772995236907
108,0.0004675983967083492,-4.940224124247107e-05,4.5600091441373e-08,0.001313644151580058,0.1871876481245223,0.6877187651183166,0.0003072021786205851,6736.876372617541
109,0.0006779418305487176,-7.365687828817315e-05,2.280004572068651e-08,0.001319645632354067,0.1880428287836073,0.6865435228756126,0.0001533386004880604,6725.363728062008
110,0.0004804881184227484,-0.0001717911013586876,4.560118919080032e-08,0.001314606061111588,0.1873247153681117,0.6875302635258921,0.0003071170555327175,6734.847511272271
111,0.0006922265948509117,-0.000171475666285293,2.280059459540017e-08,0.001320712878824316,0.1881949060082449,0.6863347393613358,0.0001532915098031394,6723.136502504398
112,0.0005075073760013619,-0.0002918628531982308,4.560336978558583e-08,0.001316623651944601,0.187612211858278,0.6871350520833897,0.000306938689720284,6730.614232312721
113,0.0007177774758745482,-0.0002669811632850195,2.280168489279291e-08,0.00132261943072631,0.1884665800122968,0.6859619220417577,0.0001532073301391943,6719.123207759952
